item_id,persona_id,persona_key,model,clarity,neutrality,verifiability,coverage,structure,readability,informativeness,overall,rationale,ok,repaired,timestamp
item_0307,9,empathy,gpt-5.4-mini,7.0,6.0,6.0,5.0,8.0,7.0,7.0,6.0,"A concise, usable passage with solid factual content, but the tone is a little dramatic and it lacks sourcing and context.",1,0,2026-07-09T15:50:42
item_0305,7,grammar,gpt-5.4-mini,5.0,8.0,4.0,5.0,5.0,4.0,5.0,5.0,"A serviceable but poorly polished encyclopedic passage: factually oriented, yet weakened by awkward wording, weak sourcing, and modest depth.",1,0,2026-07-09T15:50:42
item_0308,10,skeptic,gpt-5.4-mini,7.0,9.0,4.0,3.0,8.0,8.0,5.0,5.0,"A concise, readable passage, but the unsupported historical claim makes it shaky from a factual standpoint.",1,0,2026-07-09T15:50:43
item_0308,6,anti_hedge,gpt-5.4-mini,7.0,9.0,6.0,5.0,8.0,7.0,6.0,6.0,"A concise, readable note with a clear point, but it feels underdeveloped and not fully sourced.",1,0,2026-07-09T15:50:43
item_0306,6,anti_hedge,gpt-5.4-mini,6.0,4.0,3.0,5.0,6.0,6.0,6.0,5.0,A usable but unsourced and somewhat loaded passage that states a clear point without much polish or balance.,1,0,2026-07-09T15:50:43
item_0309,7,grammar,gpt-5.4-mini,5.0,9.0,6.0,5.0,6.0,5.0,6.0,5.0,"A fact-rich passage with a neutral encyclopedic tone, but its unfinished wording and slight roughness keep it from reading cleanly.",1,0,2026-07-09T15:50:44
item_0310,7,grammar,gpt-5.4-mini,7.0,9.0,6.0,4.0,8.0,8.0,6.0,7.0,"Clean, neutral, and readable, but somewhat underdeveloped and lightly sourced for encyclopedic writing.",1,0,2026-07-09T15:50:44
item_0309,8,practical,gpt-5.4-mini,6.0,9.0,7.0,6.0,6.0,6.0,7.0,6.0,"A useful factual passage with solid historical specifics, but marred by an obvious missing detail and slightly awkward sentence construction.",1,0,2026-07-09T15:50:44
item_0312,8,practical,gpt-5.4-mini,5.0,9.0,5.0,4.0,5.0,5.0,5.0,5.0,"A concise factual passage weakened significantly by omitted information, making it only moderately useful.",1,0,2026-07-09T15:50:45
item_0312,9,empathy,gpt-5.4-mini,4.0,8.0,4.0,4.0,4.0,3.0,4.0,4.0,"A factual passage with a neutral tone, but the missing information and rough phrasing make it feel incomplete and hard to read.",1,0,2026-07-09T15:50:45
item_0311,10,skeptic,gpt-5.4-mini,7.0,9.0,5.0,6.0,8.0,8.0,7.0,6.0,"A solid short encyclopedic passage, but the sourcing is too thin and some claims are presented more confidently than the evidence shown here warrants.",1,0,2026-07-09T15:50:45
item_0310,9,empathy,gpt-5.4-mini,6.0,9.0,6.0,4.0,8.0,6.0,5.0,6.0,"A solid, neutral encyclopedic snippet, but it is narrow and somewhat insider-focused rather than especially accessible.",1,0,2026-07-09T15:50:45
item_0313,8,practical,gpt-5.4-mini,5.0,7.0,5.0,4.0,6.0,5.0,4.0,5.0,"A serviceable but underdeveloped passage: understandable, yet too vague and lightly supported to read as strong encyclopedic writing.",1,0,2026-07-09T15:50:45
item_0311,7,grammar,gpt-5.4-mini,7.0,9.0,6.0,6.0,8.0,7.0,7.0,7.0,"A solid, informative passage with a neutral encyclopedic tone, but weakened by thin sourcing and a few polish issues.",1,0,2026-07-09T15:50:46
item_0314,9,empathy,gpt-5.4-mini,5.0,7.0,4.0,5.0,7.0,5.0,6.0,5.0,"A serviceable summary with a clear topic, but it needs smoother language, better sourcing, and more precise encyclopedic phrasing to feel polished.",1,0,2026-07-09T15:50:46
item_0314,10,skeptic,gpt-5.4-mini,6.0,7.0,4.0,5.0,7.0,6.0,6.0,5.0,"A serviceable summary of Jain nonviolence, but it is thin, unsourced, and contains a few awkward or overly broad formulations.",1,0,2026-07-09T15:50:47
item_0313,10,skeptic,gpt-5.4-mini,5.0,6.0,4.0,4.0,5.0,5.0,4.0,4.0,A readable but thin passage with weak sourcing and some overgeneralized historical claims.,1,0,2026-07-09T15:50:47
item_0315,1,lenient,gpt-5.4-mini,8.0,7.0,6.0,5.0,8.0,8.0,6.0,7.0,"A clear and reasonably well-formed encyclopedic summary, but somewhat thin and a bit too assertion-based for full article-quality writing.",1,0,2026-07-09T15:50:47
item_0316,1,lenient,gpt-5.4-mini,7.0,9.0,6.0,7.0,8.0,8.0,8.0,8.0,"A solid, informative encyclopedic passage with good clarity and organization, needing only light polishing and sourcing.",1,0,2026-07-09T15:50:47
item_0317,1,lenient,gpt-5.4-mini,8.0,10,8.0,6.0,8.0,8.0,8.0,8.0,"A solid, concise encyclopedic passage that is clear, neutral, and informative, though limited in scope and lightly sourced.",1,0,2026-07-09T15:50:48
item_0315,2,harsh,gpt-5.4-mini,7.0,6.0,5.0,4.0,7.0,7.0,5.0,5.0,"Competent but thin encyclopedic prose: clear and orderly, yet underdeveloped, only partly sourced in appearance, and not especially informative.",1,0,2026-07-09T15:50:48
item_0318,1,lenient,gpt-5.4-mini,7.0,4.0,4.0,5.0,7.0,6.0,5.0,5.0,"A serviceable summary with some useful specifics, but it needs a more neutral, sourced encyclopedic style.",1,0,2026-07-09T15:50:48
item_0316,3,depth,gpt-5.4-mini,7.0,9.0,6.0,5.0,8.0,8.0,6.0,6.0,"A clear, neutral, useful passage, but too compact to feel fully developed or especially authoritative in its treatment of the diplomatic context.",1,0,2026-07-09T15:50:49
item_0319,1,lenient,gpt-5.4-mini,8.0,7.0,6.0,6.0,8.0,8.0,7.0,7.0,"A solid encyclopedic passage that is clear and usable, with mild issues of unsupported evaluative wording.",1,0,2026-07-09T15:50:49
item_0319,6,anti_hedge,gpt-5.4-mini,8.0,7.0,6.0,6.0,8.0,8.0,7.0,7.0,"A solid, concise encyclopedic passage with clear facts, but it leans on unsourced evaluative phrasing and is a bit narrow.",1,0,2026-07-09T15:50:49
item_0317,4,brevity,gpt-5.4-mini,7.0,10,6.0,6.0,8.0,7.0,8.0,7.0,"A competent, concise encyclopedic passage, slightly weighed down by hedging and limited sourcing detail.",1,0,2026-07-09T15:50:49
item_0318,5,citations,gpt-5.4-mini,6.0,3.0,4.0,4.0,6.0,5.0,5.0,4.0,"A serviceable summary with one useful statistic, but it is too promotional and too thinly supported to be strong encyclopedic writing.",1,0,2026-07-09T15:50:49
item_0320,1,lenient,gpt-5.4-mini,6.0,7.0,4.0,5.0,6.0,5.0,6.0,6.0,"A decent encyclopedic fragment with a useful idea, but it needs clearer wording and proper sourcing to be fully strong.",1,0,2026-07-09T15:50:50
item_0320,7,grammar,gpt-5.4-mini,4.0,7.0,3.0,3.0,3.0,3.0,4.0,3.0,"A promising encyclopedic idea is weakened by clunky prose, incomplete sourcing, and poor sentence handling.",1,0,2026-07-09T15:50:50
item_0321,8,practical,gpt-5.4-mini,7.0,9.0,7.0,5.0,8.0,7.0,6.0,6.0,"A concise, largely clear summary with concrete references, but limited depth and somewhat awkward wording keep it from being strong.",1,0,2026-07-09T15:50:51
item_0322,1,lenient,gpt-5.4-mini,7.0,9.0,4.0,4.0,7.0,7.0,4.0,6.0,"A solid, neutral summary sentence that is clear and usable, but too generalized to be strong encyclopedic writing on its own.",1,0,2026-07-09T15:50:51
item_0321,1,lenient,gpt-5.4-mini,7.0,7.0,7.0,5.0,8.0,7.0,6.0,7.0,"A solid, serviceable encyclopedic passage with clear sourcing and coherent structure, but somewhat narrow in scope and a bit awkward in phrasing.",1,0,2026-07-09T15:50:51
item_0323,10,skeptic,gpt-5.4-mini,8.0,8.0,4.0,3.0,8.0,8.0,4.0,5.0,"A clear, readable sentence, but thin and unsourced for an encyclopedic passage.",1,0,2026-07-09T15:50:51
item_0323,1,lenient,gpt-5.4-mini,8.0,9.0,6.0,5.0,8.0,8.0,5.0,7.0,"A concise, sensible encyclopedic sentence that communicates its idea clearly, even if it is brief and not especially well supported.",1,0,2026-07-09T15:50:52
item_0322,9,empathy,gpt-5.4-mini,6.0,9.0,4.0,3.0,6.0,6.0,4.0,5.0,"A fair, neutral statement with a useful point, but it is too compressed and underdeveloped to feel fully polished or reader-friendly.",1,0,2026-07-09T15:50:52
item_0325,4,brevity,gpt-5.4-mini,4.0,9.0,5.0,4.0,4.0,4.0,5.0,4.0,"A useful outline, but marred by obvious editing errors and underdeveloped presentation.",1,0,2026-07-09T15:50:52
item_0325,2,harsh,gpt-5.4-mini,4.0,8.0,5.0,4.0,3.0,3.0,5.0,4.0,"A shaky encyclopedia-style passage with useful factual intent, but marred by errors, missing text, and weak presentation.",1,0,2026-07-09T15:50:53
item_0324,2,harsh,gpt-5.4-mini,5.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,"A very short, underdeveloped passage with weak sourcing and awkward wording; serviceable but far from strong encyclopedic writing.",1,0,2026-07-09T15:50:53
item_0326,5,citations,gpt-5.4-mini,5.0,8.0,4.0,5.0,5.0,5.0,6.0,5.0,"A usable but rough encyclopedic passage: fact-rich in outline, yet weakened by awkward phrasing and insufficiently supported claims.",1,0,2026-07-09T15:50:53
item_0327,2,harsh,gpt-5.4-mini,6.0,9.0,5.0,4.0,6.0,6.0,5.0,5.0,"A serviceable but terse geology summary: factual in tone and partly clear, yet underdeveloped, unsourced, and stylistically awkward.",1,0,2026-07-09T15:50:53
item_0326,2,harsh,gpt-5.4-mini,4.0,7.0,4.0,4.0,4.0,3.0,5.0,4.0,"A rough, partly informative draft with a plausible encyclopedic aim, but too awkward, underdeveloped, and poorly edited to rate well.",1,0,2026-07-09T15:50:53
item_0324,3,depth,gpt-5.4-mini,6.0,5.0,3.0,2.0,5.0,5.0,2.0,3.0,"A short, readable assertion with a recognizable philosophical point, but far too thin, unsourced, and underdeveloped for strong encyclopedic quality.",1,0,2026-07-09T15:50:54
item_0327,6,anti_hedge,gpt-5.4-mini,7.0,10,5.0,5.0,8.0,7.0,6.0,7.0,"A compact, factual passage with a solid structure, but it is a little awkward and underdeveloped.",1,0,2026-07-09T15:50:54
item_0328,2,harsh,gpt-5.4-mini,5.0,8.0,4.0,5.0,5.0,4.0,5.0,4.0,"A serviceable factual summary with some useful detail, but the grammar, sourcing, and polish are too weak for a strong encyclopedic passage.",1,0,2026-07-09T15:50:54
item_0328,7,grammar,gpt-5.4-mini,7.0,9.0,5.0,6.0,7.0,5.0,7.0,6.0,"A solid factual summary with useful detail, but the writing is marred by awkward grammar and needs polishing.",1,0,2026-07-09T15:50:54
item_0329,2,harsh,gpt-5.4-mini,6.0,7.0,5.0,5.0,6.0,6.0,5.0,5.0,"A serviceable but thin encyclopedic passage: readable and mostly neutral, yet underdeveloped, loosely sourced, and somewhat awkwardly appended.",1,0,2026-07-09T15:50:55
item_0330,2,harsh,gpt-5.4-mini,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,"A serviceable but flawed encyclopedic passage: fact-dense enough to be useful, yet marred by neutrality issues, awkward wording, and weak sourcing.",1,0,2026-07-09T15:50:55
item_0332,4,brevity,gpt-5.4-mini,7.0,9.0,4.0,6.0,7.0,6.0,6.0,6.0,"A serviceable summary, but too wordy for the amount of substance it delivers.",1,0,2026-07-09T15:50:56
item_0332,3,depth,gpt-5.4-mini,7.0,9.0,4.0,4.0,7.0,7.0,5.0,5.0,"A competent introductory passage, but too sparse and underdeveloped to feel fully substantive or well-supported by encyclopedic standards.",1,0,2026-07-09T15:50:56
item_0330,9,empathy,gpt-5.4-mini,5.0,5.0,5.0,4.0,5.0,4.0,6.0,5.0,"A useful factual summary weakened by awkward wording, weak sourcing signals, and a somewhat uneven, non-welcoming presentation.",1,0,2026-07-09T15:50:56
item_0331,10,skeptic,gpt-5.4-mini,7.0,5.0,4.0,5.0,7.0,6.0,6.0,5.0,"Readable and informative at a glance, but the unsupported specifics and loaded phrasing weaken its encyclopedic reliability.",1,0,2026-07-09T15:50:56
item_0333,3,depth,gpt-5.4-mini,7.0,10,5.0,3.0,8.0,9.0,4.0,4.0,"A correct and readable mathematical note, but far too brief to satisfy an encyclopedic treatment of the topic.",1,0,2026-07-09T15:50:57
item_0331,2,harsh,gpt-5.4-mini,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,"A usable but rough encyclopedic passage: informative at a glance, yet marred by loaded wording, weak sourcing, and awkward presentation.",1,0,2026-07-09T15:50:57
item_0329,8,practical,gpt-5.4-mini,7.0,8.0,5.0,5.0,7.0,7.0,6.0,6.0,"A competent but modestly informative passage: clear enough and mostly neutral, yet underdeveloped and insufficiently sourced.",1,0,2026-07-09T15:50:57
item_0333,5,citations,gpt-5.4-mini,8.0,10,3.0,4.0,8.0,8.0,6.0,5.0,"A clear and concise mathematical note, but too bare and unsourced to score highly as encyclopedic writing.",1,0,2026-07-09T15:50:57
item_0334,3,depth,gpt-5.4-mini,5.0,9.0,4.0,3.0,6.0,6.0,4.0,4.0,"A concise mathematical note with a clear factual core, but it is too terse and underdeveloped to count as strong encyclopedic writing.",1,0,2026-07-09T15:50:58
item_0334,6,anti_hedge,gpt-5.4-mini,6.0,10,4.0,5.0,6.0,7.0,7.0,6.0,"A concise, factual passage with decent organization, but it is too terse and under-supported to be strong encyclopedic writing.",1,0,2026-07-09T15:50:58
item_0335,7,grammar,gpt-5.4-mini,7.0,10,6.0,5.0,8.0,8.0,7.0,7.0,"Solid encyclopedic writing: clear, neutral, and coherent, but somewhat compressed and not especially well sourced.",1,0,2026-07-09T15:50:59
item_0338,3,depth,gpt-5.4-mini,7.0,9.0,5.0,3.0,8.0,8.0,4.0,5.0,"Competent and clear, but too thin and unspecific to feel fully developed or deeply informative.",1,0,2026-07-09T15:50:59
item_0336,3,depth,gpt-5.4-mini,8.0,10,6.0,4.0,7.0,7.0,5.0,6.0,"A concise, generally clear historical note, but too brief and thin to feel fully developed or especially robust as encyclopedia writing.",1,0,2026-07-09T15:50:59
item_0338,10,skeptic,gpt-5.4-mini,7.0,9.0,4.0,4.0,8.0,8.0,4.0,5.0,"Competent and readable, but too unsupported and general to count as strong encyclopedic writing.",1,0,2026-07-09T15:50:59
item_0337,9,empathy,gpt-5.4-mini,7.0,9.0,6.0,6.0,8.0,7.0,8.0,7.0,"A solid, informative summary with a neutral encyclopedic tone, but it is weakened by missing film titles and only moderate depth.",1,0,2026-07-09T15:50:59
item_0339,4,brevity,gpt-5.4-mini,7.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,"Concise and informative, but somewhat unsourced and a bit clotted in phrasing.",1,0,2026-07-09T15:51:00
item_0336,8,practical,gpt-5.4-mini,8.0,10,6.0,4.0,8.0,8.0,7.0,7.0,"A concise, useful historical note with concrete facts, but limited scope and minor polish issues keep it from being stronger.",1,0,2026-07-09T15:51:00
item_0337,3,depth,gpt-5.4-mini,7.0,8.0,6.0,5.0,8.0,8.0,6.0,7.0,"A solid, coherent summary with good flow and tone, but weakened by omitted film titles and only moderate completeness.",1,0,2026-07-09T15:51:00
item_0335,3,depth,gpt-5.4-mini,8.0,9.0,6.0,6.0,8.0,8.0,7.0,7.0,"A clear and competent summary with solid organization, but somewhat brief and underdeveloped for a full encyclopedia-style treatment.",1,0,2026-07-09T15:51:00
item_0339,5,citations,gpt-5.4-mini,7.0,7.0,4.0,5.0,8.0,8.0,7.0,6.0,"A clear and readable summary, but it is weakened by broad unsupported historical claims and limited sourcing.",1,0,2026-07-09T15:51:00
item_0340,4,brevity,gpt-5.4-mini,7.0,6.0,5.0,6.0,8.0,7.0,7.0,6.0,"Efficient and understandable, but slightly biased in phrasing and lacking explicit sourcing.",1,0,2026-07-09T15:51:01
item_0341,4,brevity,gpt-5.4-mini,5.0,9.0,5.0,4.0,5.0,6.0,6.0,5.0,"A terse but incomplete fragment: serviceable, neutral, and informative, yet not well enough developed.",1,0,2026-07-09T15:51:01
item_0342,4,brevity,gpt-5.4-mini,7.0,10,7.0,6.0,8.0,8.0,8.0,8.0,"A compact, useful historical passage with good flow; its main weakness is the missing explicit subject.",1,0,2026-07-09T15:51:01
item_0341,7,grammar,gpt-5.4-mini,4.0,8.0,4.0,3.0,4.0,4.0,5.0,4.0,"A factual passage with decent neutrality, but it is too fragmentary and clumsily written to be strong encyclopedic prose.",1,0,2026-07-09T15:51:02
item_0340,6,anti_hedge,gpt-5.4-mini,7.0,6.0,5.0,6.0,8.0,7.0,7.0,7.0,"Solid encyclopedic content with a clear line of argument, but it is somewhat slanted in wording and not especially well sourced on the page.",1,0,2026-07-09T15:51:02
item_0343,9,empathy,gpt-5.4-mini,5.0,8.0,4.0,5.0,5.0,4.0,6.0,5.0,"Informative enough to be useful, but the passage needs clearer phrasing, better organization, and sourcing to feel reliable and reader-friendly.",1,0,2026-07-09T15:51:02
item_0344,4,brevity,gpt-5.4-mini,5.0,6.0,4.0,4.0,6.0,5.0,6.0,5.0,"A compact but rough summary: informative enough, yet too unsourced and awkward to be strong encyclopedic prose.",1,0,2026-07-09T15:51:02
item_0342,8,practical,gpt-5.4-mini,8.0,10,7.0,5.0,8.0,8.0,8.0,7.0,"A concise, informative historical summary that is clear and neutral, but somewhat limited in scope and unsupported by visible sourcing.",1,0,2026-07-09T15:51:02
item_0343,4,brevity,gpt-5.4-mini,5.0,9.0,4.0,5.0,5.0,5.0,6.0,5.0,"A concise, informative draft that is weakened by awkward prose and weak sourcing.",1,0,2026-07-09T15:51:02
item_0344,10,skeptic,gpt-5.4-mini,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,"A plausible but under-supported summary with decent coherence, weakened by vague wording and weak verifiability.",1,0,2026-07-09T15:51:03
item_0345,6,anti_hedge,gpt-5.4-mini,7.0,10,6.0,4.0,6.0,6.0,6.0,6.0,"A clear factual note, but thinly written and somewhat awkwardly phrased; competent, not polished.",1,0,2026-07-09T15:51:03
item_0345,5,citations,gpt-5.4-mini,8.0,10,3.0,5.0,8.0,8.0,5.0,6.0,"A clear and concise statement, but as encyclopedic writing it is weakened by the unsupported factual claim.",1,0,2026-07-09T15:51:03
item_0346,5,citations,gpt-5.4-mini,7.0,6.0,4.0,6.0,7.0,7.0,7.0,6.0,"A decent encyclopedic passage with useful specifics, but weakened by unsourced assertions, slightly messy attribution, and some non-neutral phrasing.",1,0,2026-07-09T15:51:04
item_0347,8,practical,gpt-5.4-mini,8.0,9.0,7.0,6.0,8.0,8.0,9.0,8.0,"A solid factual passage with useful data, though somewhat narrow and uncited in-text.",1,0,2026-07-09T15:51:04
item_0346,7,grammar,gpt-5.4-mini,6.0,8.0,5.0,6.0,6.0,6.0,7.0,6.0,"Solid historical prose with useful details, but clarity and style are weakened by cumbersome phrasing and lightly tangled references.",1,0,2026-07-09T15:51:04
item_0348,9,empathy,gpt-5.4-mini,5.0,9.0,6.0,5.0,7.0,6.0,6.0,6.0,"A solid factual passage with good chronology and neutrality, but weakened by missing data and a somewhat inaccessible, technical presentation.",1,0,2026-07-09T15:51:04
item_0349,5,citations,gpt-5.4-mini,7.0,10,4.0,5.0,8.0,7.0,7.0,6.0,"A concise, neutral architectural description with useful specifics, but weakened by the lack of visible sourcing and some terse, rough phrasing.",1,0,2026-07-09T15:51:05
item_0347,5,citations,gpt-5.4-mini,8.0,9.0,5.0,6.0,8.0,8.0,7.0,6.0,"A solid, readable encyclopedic passage with useful data, but the unsupported place-name assertion and lack of sourcing keep it from being stronger.",1,0,2026-07-09T15:51:05
item_0348,5,citations,gpt-5.4-mini,6.0,8.0,3.0,5.0,7.0,6.0,6.0,5.0,"A solid encyclopedia-style passage in structure and tone, but the missing numerical facts and lack of explicit sourcing seriously damage trustworthiness.",1,0,2026-07-09T15:51:05
item_0349,10,skeptic,gpt-5.4-mini,7.0,10,4.0,5.0,8.0,7.0,8.0,6.0,"A compact encyclopedic note with useful detail, but too unsourced and narrowly framed to rate highly overall.",1,0,2026-07-09T15:51:06
item_0350,6,anti_hedge,gpt-5.4-mini,6.0,9.0,6.0,5.0,6.0,7.0,7.0,6.0,"A concise, factual passage with decent clarity, but it is somewhat awkwardly stitched together and under-supported.",1,0,2026-07-09T15:51:06
item_0350,7,grammar,gpt-5.4-mini,6.0,9.0,5.0,5.0,5.0,6.0,6.0,5.0,"A serviceable encyclopedic snippet, but weakened by awkward phrasing, thin sourcing, and uneven organization.",1,0,2026-07-09T15:51:06
